date;xmr_open;xmr_high;xmr_low;xmr_close;xmr_adj_close;xmr_volume;eth_open;eth_high;eth_low;eth_close;eth_adj_close;eth_volume;btc_open;btc_high;btc_low;btc_close;btc_adj_close;btc_volume
2022.07.30;160.088852;163.366714;154.840256;155.708832;155.708832;158352419;1727.061890;1738.016846;1678.108032;1695.969482;1695.969482;15576977870;23796.818359;24572.580078;23580.507813;23656.207031;23656.207031;28148218301
2022.07.31;155.721924;159.632599;153.911240;154.845581;154.845581;131377522;1695.884766;1745.883179;1672.612793;1681.517334;1681.517334;14200735370;23652.070313;24121.642578;23275.703125;23336.896484;23336.896484;23553591896
2022.08.01;154.827988;161.376648;152.415466;160.910126;160.910126;105374252;1681.445557;1700.170898;1613.416016;1635.195801;1635.195801;16191371176;23336.718750;23464.787109;22890.796875;23314.199219;23314.199219;25849159141
2022.08.02;160.868637;161.604248;154.173904;156.717270;156.717270;120000815;1634.645874;1672.629761;1567.851074;1632.945435;1632.945435;20426082309;23308.433594;23415.041016;22710.083984;22978.117188;22978.117188;28389250717
2022.08.03;156.732437;163.797897;155.176514;156.669693;156.669693;110358575;1633.051270;1678.098267;1595.634521;1618.874512;1618.874512;16786218830;22981.302734;23578.650391;22747.835938;22846.507813;22846.507813;26288169966
2022.08.04;156.678818;162.766830;156.370255;159.335571;159.335571;105835155;1618.886719;1658.511597;1585.326538;1608.205811;1608.205811;14467440626;22848.214844;23198.009766;22485.701172;22630.957031;22630.957031;25120229769
2022.08.05;159.320786;162.173553;156.934479;161.642426;161.642426;91510566;1607.523926;1732.254639;1606.497070;1732.254639;1732.254639;18546491876;22626.833984;23422.828125;22612.177734;23289.314453;23289.314453;28881249043
2022.08.06;161.637054;164.948090;160.334793;160.662857;160.662857;85517741;1732.661133;1744.326416;1691.658081;1691.658081;1691.658081;11757911705;23291.423828;23326.562500;22961.279297;22961.279297;22961.279297;15978259885
2022.08.07;160.722305;170.978149;158.644333;164.789429;164.789429;149742599;1691.777954;1724.789185;1672.908447;1699.350830;1699.350830;10252090340;22963.505859;23359.009766;22894.556641;23175.890625;23175.890625;15886817043
2022.08.08;164.844345;169.372726;162.665512;167.201324;167.201324;132055216;1699.693481;1806.886475;1697.407959;1775.516113;1775.516113;16841424404;23179.527344;24203.689453;23176.546875;23809.486328;23809.486328;28575544847
2022.08.09;167.170792;171.438232;155.985947;158.055740;158.055740;127854381;1776.071289;1786.122559;1675.849854;1703.025024;1703.025024;16368619692;23811.484375;23898.615234;22982.000000;23164.318359;23164.318359;23555719219
2022.08.10;158.063034;169.574341;155.814774;167.745575;167.745575;154479021;1702.906494;1869.400635;1665.090454;1851.742676;1851.742676;23512477984;23162.898438;24127.414063;22771.519531;23947.642578;23947.642578;32837431722
2022.08.11;167.750549;169.071472;157.116379;160.070877;160.070877;153613368;1851.828369;1927.939209;1851.828369;1881.224121;1881.224121;23826986482;23948.345703;24822.628906;23900.996094;23957.529297;23957.529297;37127036580
2022.08.12;159.876450;166.564056;157.531265;166.262054;166.262054;119496709;1880.899170;1957.552979;1860.083496;1957.246460;1957.246460;17168141904;23957.203125;24412.566406;23657.265625;24402.818359;24402.818359;27265804688
2022.08.13;166.218430;168.237411;165.093185;166.478195;166.478195;89014942;1957.333984;2013.755737;1948.595215;1981.336548;1981.336548;16038975216;24402.187500;24860.050781;24346.115234;24424.068359;24424.068359;22987346289
2022.08.14;166.492020;169.336029;164.102295;165.520172;165.520172;73938483;1981.782471;2022.791504;1919.010132;1936.802002;1936.802002;14062754456;24429.056641;24974.914063;24206.259766;24319.333984;24319.333984;22994133555
2022.08.15;165.519180;169.168747;161.878693;163.680222;163.680222;97995109;1936.760498;2007.210327;1881.856812;1904.228149;1904.228149;20349931313;24318.316406;25135.589844;23839.775391;24136.972656;24136.972656;35123501685
2022.08.16;163.633789;174.110947;162.269028;169.876190;169.876190;132922171;1902.833130;1910.745361;1862.273438;1878.139404;1878.139404;15637578930;24126.136719;24228.416016;23733.500000;23883.291016;23883.291016;27753685646
2022.08.17;169.879929;170.495987;159.186249;168.487137;168.487137;181835113;1877.934326;1951.675659;1823.532227;1832.999634;1832.999634;20308508124;23881.316406;24407.058594;23243.353516;23335.998047;23335.998047;30931623076
2022.08.18;168.551239;170.644165;159.238205;159.691208;159.691208;143325904;1833.715576;1876.376953;1826.957764;1847.007813;1847.007813;14999352229;23341.039063;23563.832031;23177.601563;23212.738281;23212.738281;23747613147
2022.08.19;159.995468;161.107605;142.058456;142.572876;142.572876;172998597;1847.095337;1847.095337;1611.338867;1612.987305;1612.987305;25906358731;23213.312500;23213.312500;20868.847656;20877.552734;20877.552734;40509610260
2022.08.20;142.536346;149.695435;142.359802;149.012604;149.012604;96670694;1612.650635;1652.218750;1534.298828;1577.003784;1577.003784;18334580263;20872.841797;21350.806641;20856.730469;21166.060547;21166.060547;27595671000
2022.08.21;148.976715;157.233856;148.883209;154.509308;154.509308;102188382;1576.543579;1640.936523;1569.046509;1619.318970;1619.318970;15849221752;21160.392578;21668.845703;21103.197266;21534.121094;21534.121094;23102307723
2022.08.22;154.484146;154.667297;150.612488;153.890381;153.890381;100084496;1619.166870;1622.778809;1535.014771;1622.505859;1622.505859;18557078599;21531.462891;21531.462891;20939.183594;21398.908203;21398.908203;31666498758
2022.08.23;153.909683;155.780457;150.315674;154.617188;154.617188;104083826;1622.939331;1666.676514;1569.428589;1662.769897;1662.769897;18322041914;21401.044922;21646.203125;20955.138672;21528.087891;21528.087891;31878280659
2022.08.24;154.562134;154.787018;150.459549;150.973206;150.973206;103296087;1662.695435;1686.557739;1610.099243;1657.059204;1657.059204;16780932907;21526.455078;21783.076172;21195.005859;21395.019531;21395.019531;31962253368
2022.08.25;150.955780;155.326767;150.510986;154.217285;154.217285;81474548;1657.336548;1718.183228;1656.856079;1696.457031;1696.457031;14818795695;21395.458984;21789.636719;21362.441406;21600.904297;21600.904297;31028679593
2022.08.26;154.185699;155.244400;141.635635;142.710815;142.710815;114446697;1696.324585;1698.561035;1498.771240;1507.782837;1507.782837;26713710143;21596.085938;21804.908203;20199.482422;20260.019531;20260.019531;42326789564
2022.08.27;142.710358;145.717621;141.928131;145.055435;145.055435;87999222;1508.156982;1517.150024;1454.282959;1491.395020;1491.395020;18120831899;20262.480469;20340.775391;19890.523438;20041.738281;20041.738281;30116729776
2022.08.28;145.043839;149.243423;144.205200;146.422821;146.422821;84867316;1491.206787;1505.791992;1430.547363;1430.547363;1430.547363;12823572918;20041.035156;20139.054688;19616.814453;19616.814453;19616.814453;24366810591
2022.08.29;146.436279;152.955841;144.867508;152.634659;152.634659;99602495;1430.439453;1556.309570;1427.728394;1553.037354;1553.037354;17965837488;19615.154297;20357.462891;19600.785156;20297.994141;20297.994141;32637854078
2022.08.30;152.629562;152.824585;147.312744;148.695724;148.695724;97795973;1553.188965;1600.461182;1480.831787;1523.838867;1523.838867;21835784470;20298.611328;20542.644531;19617.640625;19796.808594;19796.808594;34483360283
2022.08.31;148.721466;152.444489;148.480423;149.027832;149.027832;83549697;1524.286499;1612.358887;1524.286499;1553.684937;1553.684937;20591680941;19799.582031;20420.990234;19799.582031;20049.763672;20049.763672;33225232872
2022.09.01;149.044891;154.638443;148.491226;153.876877;153.876877;107601509;1553.756348;1593.082764;1520.188354;1586.176758;1586.176758;16434276817;20050.498047;20198.390625;19653.968750;20127.140625;20127.140625;30182031010
2022.09.02;154.081177;154.626587;150.358444;153.444534;153.444534;106638604;1586.017944;1643.183228;1551.877930;1577.220459;1577.220459;17708478709;20126.072266;20401.568359;19814.765625;19969.771484;19969.771484;29123998928
2022.09.03;153.471130;154.712051;151.688507;154.350357;154.350357;67389715;1577.213745;1579.454346;1541.672119;1556.872681;1556.872681;9516825994;19969.718750;20037.009766;19698.355469;19832.087891;19832.087891;23613051457
2022.09.04;154.356049;156.220016;153.647430;155.631134;155.631134;64303551;1556.895874;1578.009277;1543.698853;1577.641602;1577.641602;8884144998;19832.470703;19999.689453;19636.816406;19986.712891;19986.712891;25245861652
2022.09.05;155.622665;157.870453;154.814438;157.505341;157.505341;82447046;1577.884033;1621.661377;1559.781860;1617.183228;1617.183228;13060541168;19988.789063;20031.160156;19673.046875;19812.371094;19812.371094;28813460025
2022.09.06;157.522781;159.743347;144.833969;145.026138;145.026138;105691301;1617.240234;1680.595337;1561.748535;1561.748535;1561.748535;22946059125;19817.724609;20155.269531;18800.171875;18837.667969;18837.667969;43403978910
2022.09.07;144.950851;152.059586;141.929382;149.232574;149.232574;98033777;1560.906738;1651.051147;1500.013672;1629.906372;1629.906372;19560363854;18837.683594;19427.171875;18644.466797;19290.324219;19290.324219;35239757134
2022.09.08;149.233353;152.426529;147.767471;152.175339;152.175339;82798120;1629.805176;1655.064087;1603.063843;1635.347656;1635.347656;17621046717;19289.941406;19417.351563;19076.714844;19329.833984;19329.833984;32194477850
2022.09.09;152.175949;159.720169;151.765671;159.720169;159.720169;103665193;1635.187744;1735.809814;1632.836548;1719.085449;1719.085449;20242323690;19328.140625;21439.410156;19310.962891;21381.152344;21381.152344;48469528171
2022.09.10;160.002502;161.677124;157.358948;157.581055;157.581055;76903926;1718.961304;1784.497803;1710.296997;1776.203735;1776.203735;13130928217;21376.912109;21760.275391;21168.722656;21680.539063;21680.539063;36913738894
2022.09.11;157.612946;159.213715;154.800797;158.860352;158.860352;70199114;1775.976074;1782.729858;1730.164795;1761.800049;1761.800049;12464301922;21678.542969;21770.552734;21406.945313;21769.255859;21769.255859;34493951963
2022.09.12;158.856659;164.834427;158.242157;163.911850;163.911850;124676542;1762.084839;1778.163452;1698.293457;1713.765259;1713.765259;17688391310;21770.148438;22439.181641;21603.896484;22370.449219;22370.449219;50212088965
2022.09.13;163.953552;165.239487;145.333664;145.669540;145.669540;129962276;1713.962524;1745.779053;1564.031860;1580.787964;1580.787964;23066821734;22371.480469;22673.820313;20062.669922;20296.707031;20296.707031;51091116622
2022.09.14;146.436462;151.714981;145.333664;149.802734;149.802734;104499348;1574.858154;1642.157227;1564.031860;1634.755005;1634.755005;17897150206;20184.554688;20467.201172;19793.396484;20241.089844;20241.089844;37872380889
2022.09.15;149.814651;151.672852;144.001022;145.810165;145.810165;102172491;1635.083008;1648.945679;1466.139404;1471.693481;1471.693481;26946275878;20242.289063;20318.166016;19636.734375;19701.210938;19701.210938;36389011503
2022.09.16;145.788589;149.417267;144.180176;149.408981;149.408981;82198522;1471.928345;1480.564209;1415.581299;1432.447754;1432.447754;16764804299;19704.005859;19870.628906;19400.076172;19772.583984;19772.583984;30123362273
2022.09.17;149.333267;151.888672;147.563004;147.779617;147.779617;74830196;1432.876465;1473.060425;1415.042358;1469.741699;1469.741699;10798098671;19777.033203;20162.531250;19777.033203;20127.576172;20127.576172;24957448100
2022.09.18;147.768005;148.976532;138.249405;140.529114;140.529114;92480384;1469.705444;1469.705444;1331.494751;1335.329102;1335.329102;15762284723;20127.234375;20127.234375;19387.492188;19419.505859;19419.505859;31254779144
2022.09.19;140.495636;141.741562;135.561295;140.486542;140.486542;92512029;1335.270752;1388.272217;1287.420898;1377.541382;1377.541382;18712714223;19418.572266;19639.480469;18390.318359;19544.128906;19544.128906;40177002624
2022.09.20;140.516327;143.226807;139.661530;142.354172;142.354172;84427432;1377.619019;1381.965698;1319.201416;1324.388184;1324.388184;14722317220;19545.591797;19602.457031;18813.455078;18890.789063;18890.789063;36791346508
2022.09.21;142.355698;144.876190;134.803894;135.606674;135.606674;89281823;1324.215576;1384.476929;1229.426758;1252.607788;1252.607788;20643507800;18891.283203;19674.630859;18290.314453;18547.400391;18547.400391;46363793975
2022.09.22;135.534836;144.168518;134.120392;144.168518;144.168518;84813632;1251.567383;1336.157837;1240.968262;1327.680176;1327.680176;18461527259;18534.650391;19456.910156;18415.591797;19413.550781;19413.550781;41135767926
2022.09.23;144.150345;146.137161;137.881210;141.406143;141.406143;78466488;1327.481201;1353.288330;1270.198364;1328.259521;1328.259521;18771106339;19412.400391;19464.671875;18617.552734;19297.638672;19297.638672;38896078052
2022.09.24;141.409302;143.908478;140.730408;141.765076;141.765076;60288628;1328.244629;1346.255249;1312.640259;1317.993286;1317.993286;12098209717;19296.990234;19310.197266;18861.974609;18937.011719;18937.011719;26149643168
2022.09.25;141.757828;144.527573;140.147202;141.104095;141.104095;49824840;1317.938477;1333.371338;1275.627686;1294.216797;1294.216797;11802651633;18936.310547;19134.732422;18696.468750;18802.097656;18802.097656;23359966112
2022.09.26;141.103485;146.105759;139.975784;145.709396;145.709396;65981124;1294.386108;1335.526367;1282.049316;1335.320190;1335.320190;16034549271;18803.900391;19274.873047;18721.285156;19222.671875;19222.671875;44148798321
2022.09.27;145.716492;152.892029;143.181198;144.613052;144.613052;96826191;1335.337036;1396.891479;1308.991455;1330.127686;1330.127686;17870598937;19221.839844;20338.455078;18915.667969;19110.546875;19110.546875;58571439619
2022.09.28;144.555725;147.941879;140.303192;147.296051;147.296051;83476179;1329.541382;1351.964478;1267.869263;1337.410889;1337.410889;18994979566;19104.621094;19688.343750;18553.296875;19426.720703;19426.720703;53071298734
2022.09.29;147.306503;149.147339;146.335541;148.346817;148.346817;82200005;1337.554443;1348.107666;1293.193359;1335.652344;1335.652344;13796915736;19427.779297;19589.265625;18924.353516;19573.050781;19573.050781;41037843771
2022.09.30;148.347900;150.637863;146.321320;147.307281;147.307281;67515235;1335.646484;1368.743408;1320.383179;1327.978638;1327.978638;14250100093;19573.431641;20109.849609;19265.662109;19431.789063;19431.789063;43975248085
2022.10.01;147.316650;150.234344;140.780411;140.872849;140.872849;60837078;1328.193726;1332.516479;1306.102539;1311.644409;1311.644409;6227961237;19431.105469;19471.154297;19231.082031;19312.095703;19312.095703;18719537670
2022.10.02;140.883377;141.817627;136.602676;136.917343;136.917343;74110632;1311.753418;1316.330078;1275.336060;1276.093506;1276.093506;7578351650;19311.849609;19370.308594;18970.621094;19044.107422;19044.107422;20765955327
2022.10.03;136.915558;141.722366;136.715027;141.722366;141.722366;80885366;1276.163452;1326.554443;1271.150879;1323.439209;1323.439209;10153070907;19044.068359;19653.542969;19025.226563;19623.580078;19623.580078;30484729489
2022.10.04;141.704361;147.529709;141.704361;146.867355;146.867355;79137645;1323.278320;1364.970947;1320.076660;1362.126587;1362.126587;10139774963;19623.583984;20380.343750;19523.839844;20336.843750;20336.843750;35887278685
2022.10.05;146.823685;148.069290;143.837158;146.253876;146.253876;71303418;1361.972900;1362.451782;1320.855103;1352.837158;1352.837158;9774451820;20335.900391;20343.748047;19801.800781;20160.716797;20160.716797;33223790572
2022.10.06;146.263245;152.514771;143.528214;149.132080;149.132080;120777904;1352.806641;1380.404907;1349.449951;1351.709473;1351.709473;12033514861;20161.039063;20408.392578;19900.087891;19955.443359;19955.443359;34711412966
2022.10.07;149.147568;149.338943;143.983185;146.479355;146.479355;81911826;1351.836426;1359.328125;1321.746094;1332.516968;1332.516968;10061619355;19957.558594;20041.085938;19395.792969;19546.849609;19546.849609;29227315390
2022.10.08;146.480621;148.254929;145.205444;147.314453;147.314453;50390631;1332.371338;1335.954834;1307.072998;1315.500488;1315.500488;5804676208;19546.328125;19601.695313;19299.414063;19416.568359;19416.568359;16437423167
2022.10.09;147.296692;148.957336;145.286209;145.686264;145.686264;52054450;1315.460205;1327.668823;1309.344604;1322.604248;1322.604248;5486230123;19417.478516;19542.539063;19349.259766;19446.425781;19446.425781;16837262532
2022.10.10;145.686142;147.707870;142.328583;142.330322;142.330322;69531927;1322.618652;1335.662720;1291.337646;1291.337646;1291.337646;8794491050;19446.416016;19515.466797;19102.978516;19141.484375;19141.484375;27425022774
2022.10.11;142.305588;145.111130;140.399384;144.710953;144.710953;69098909;1291.109619;1296.273926;1272.737671;1279.575684;1279.575684;9274845260;19139.000000;19241.960938;18925.603516;19051.417969;19051.417969;28711532910
2022.10.12;144.704987;146.716705;142.835922;144.882309;144.882309;66358492;1279.732300;1303.075195;1277.527466;1294.906372;1294.906372;8355638578;19052.646484;19203.199219;19029.757813;19157.445313;19157.445313;24950173846
2022.10.13;144.881073;145.240219;135.281693;142.840515;142.840515;105016337;1294.917358;1297.564209;1209.278198;1288.123901;1288.123901;17499038202;19156.966797;19453.328125;18319.822266;19382.904297;19382.904297;44219840004
2022.10.14;142.843460;145.938705;139.913559;140.508179;140.508179;64896650;1288.048706;1339.744751;1285.378296;1297.422119;1297.422119;13113767755;19382.533203;19889.146484;19115.408203;19185.656250;19185.656250;38452356727
2022.10.15;140.505737;141.760468;139.243546;139.520721;139.520721;55760656;1297.305908;1300.745972;1268.468506;1274.871704;1274.871704;6798512624;19185.437500;19212.541016;19019.250000;19067.634766;19067.634766;16192235532
2022.10.16;139.549576;143.480789;139.549576;143.164383;143.164383;50093538;1275.005493;1312.634521;1275.005493;1306.296631;1306.296631;7491625206;19068.914063;19389.603516;19068.914063;19268.093750;19268.093750;17988916650
2022.10.17;143.158417;145.026733;142.597900;143.612000;143.612000;75011148;1306.309570;1335.647827;1297.447266;1331.713623;1331.713623;9401189650;19268.562500;19635.802734;19173.333984;19550.757813;19550.757813;27472552998
2022.10.18;143.624588;148.039398;142.697784;146.093826;146.093826;118028731;1331.669922;1339.085938;1291.660645;1310.447021;1310.447021;10416747806;19550.466797;19666.994141;19144.769531;19334.416016;19334.416016;30580012344
2022.10.19;146.099319;148.462082;144.796875;145.044846;145.044846;81641779;1310.563110;1312.442383;1283.965332;1285.744263;1285.744263;8350692785;19335.027344;19348.416016;19127.687500;19139.535156;19139.535156;22425387184
2022.10.20;145.041626;148.424316;140.163910;141.207642;141.207642;86726962;1285.660278;1307.855103;1275.323975;1283.200928;1283.200928;9009111996;19138.085938;19315.199219;18971.458984;19053.740234;19053.740234;24493974420
2022.10.21;141.195435;143.249649;137.309967;140.729477;140.729477;80536580;1283.188110;1305.081299;1260.666748;1299.946411;1299.946411;10412565245;19053.203125;19237.384766;18770.970703;19172.468750;19172.468750;32459287866
2022.10.22;140.724609;142.956726;139.785629;142.801865;142.801865;52005951;1299.902344;1317.101074;1295.946899;1314.299194;1314.299194;7175324564;19172.380859;19248.068359;19132.244141;19208.189453;19208.189453;16104440957
2022.10.23;142.805847;144.903381;142.196381;144.488083;144.488083;59010194;1314.249512;1367.760742;1302.908813;1363.447021;1363.447021;9909510925;19207.734375;19646.652344;19124.197266;19567.007813;19567.007813;22128794335
2022.10.24;144.501663;144.744339;141.601822;143.225418;143.225418;64894664;1363.491821;1368.425537;1327.854004;1344.998535;1344.998535;13092820173;19567.769531;19589.125000;19206.324219;19345.572266;19345.572266;30202235805
2022.10.25;143.212753;146.437180;142.943665;144.185669;144.185669;72524752;1344.711304;1509.985474;1336.978882;1461.665405;1461.665405;25367291294;19344.964844;20348.412109;19261.447266;20095.857422;20095.857422;47761524910
2022.10.26;144.103073;147.977676;143.989792;146.840759;146.840759;547034411;1461.133179;1584.636719;1460.428711;1566.566650;1566.566650;32705548427;20092.236328;20938.134766;20076.117188;20770.441406;20770.441406;58895950537
2022.10.27;146.847336;149.844315;145.096741;145.764969;145.764969;88909512;1566.841431;1574.403442;1510.816772;1514.374878;1514.374878;22813499245;20772.802734;20854.044922;20255.373047;20285.835938;20285.835938;49625110402
2022.10.28;145.752151;148.189590;144.090363;146.804565;146.804565;78888727;1514.323120;1568.633911;1493.871094;1555.477905;1555.477905;19974623205;20287.957031;20724.980469;20086.068359;20595.351563;20595.351563;43994715910
2022.10.29;146.785217;149.328934;145.913147;148.936035;148.936035;68340397;1555.274658;1652.382202;1549.983643;1619.698486;1619.698486;21618154775;20595.103516;20988.394531;20566.484375;20818.476563;20818.476563;40369840645
2022.10.30;148.933197;150.294434;146.375259;147.528564;147.528564;62561254;1619.697876;1637.037842;1579.485229;1590.783325;1590.783325;13930073427;20817.982422;20917.005859;20547.462891;20635.603516;20635.603516;31486345556
2022.10.31;147.539291;150.670090;146.167877;149.146301;149.146301;88726916;1590.481323;1630.452881;1555.918945;1572.714478;1572.714478;19306919714;20633.695313;20795.320313;20287.458984;20495.773438;20495.773438;45668466815
2022.11.01;149.143295;151.028610;148.479172;149.668274;149.668274;80351280;1572.645386;1606.605713;1568.098511;1579.704590;1579.704590;14507311208;20494.898438;20647.289063;20359.845703;20485.273438;20485.273438;39819303159
2022.11.02;149.664124;151.222656;145.082825;146.864075;146.864075;91845402;1579.497925;1613.410645;1507.244751;1519.711792;1519.711792;23254218281;20482.958984;20742.810547;20087.134766;20159.503906;20159.503906;55552169483
2022.11.03;146.862732;150.277481;146.774612;149.283020;149.283020;67370440;1519.724854;1556.759644;1517.101685;1531.541748;1531.541748;14248351007;20162.689453;20382.095703;20086.240234;20209.988281;20209.988281;43228750179
2022.11.04;149.298798;158.320480;149.010590;158.320480;158.320480;81654141;1531.397583;1661.334717;1529.268433;1645.093384;1645.093384;20806964347;20208.769531;21209.560547;20188.019531;21147.230469;21147.230469;64072727950
2022.11.05;158.333710;161.862823;156.860382;157.242599;157.242599;92819170;1645.156494;1660.486450;1625.964233;1627.968018;1627.968018;11006973190;21144.832031;21446.886719;21097.634766;21282.691406;21282.691406;37846047609
2022.11.06;157.262680;160.394424;154.569061;154.919769;154.919769;72323195;1627.901123;1634.132446;1572.234741;1572.234741;1572.234741;11632744705;21285.056641;21345.376953;20920.191406;20926.486328;20926.486328;35082693210
2022.11.07;154.926620;159.318237;153.346497;155.234894;155.234894;86541001;1572.016968;1604.475342;1550.415527;1568.591309;1568.591309;15279963349;20924.621094;21053.246094;20489.972656;20602.816406;20602.816406;53510852236
2022.11.08;155.231049;157.053421;131.247467;138.239548;138.239548;151917221;1568.329590;1574.799805;1259.443115;1332.835571;1332.835571;42048003440;20600.671875;20664.607422;17603.544922;18541.271484;18541.271484;1,18992E+11
2022.11.09;138.229065;139.689407;116.102791;119.120728;119.120728;135160589;1333.122437;1335.743530;1083.285645;1100.169800;1100.169800;38864492427;18543.761719;18590.458984;15682.692383;15880.780273;15880.780273;1,02905E+11
2022.11.10;119.193871;134.505600;118.108780;133.224411;133.224411;206666370;1100.107178;1341.791138;1093.122559;1299.464600;1299.464600;28581002122;15883.158203;18054.312500;15834.018555;17586.771484;17586.771484;83202283721
2022.11.11;133.191498;134.326660;123.535545;128.019562;128.019562;127218541;1298.882446;1302.295288;1211.329590;1287.221069;1287.221069;20920539099;17583.251953;17650.943359;16543.482422;17034.292969;17034.292969;55871616488
2022.11.12;128.056534;129.596161;125.053421;128.375656;128.375656;58409628;1287.438354;1288.150879;1242.152222;1255.268311;1255.268311;10964962767;17036.875000;17066.675781;16651.775391;16799.185547;16799.185547;29717699419
2022.11.13;128.384537;131.008850;126.361382;127.467720;127.467720;72796688;1255.441284;1271.712524;1208.520996;1221.819214;1221.819214;10717455214;16799.722656;16920.765625;16320.634766;16353.365234;16353.365234;27209183682
2022.11.14;127.448891;130.439636;122.048065;129.822495;129.822495;92690172;1221.895508;1284.217651;1178.429077;1241.604248;1241.604248;15028035663;16352.028320;17109.324219;15872.941406;16618.199219;16618.199219;49630243054
2022.11.15;129.824860;132.508911;127.710739;128.993073;128.993073;65958551;1241.677734;1283.198730;1238.688232;1251.736206;1251.736206;11798011594;16617.484375;17051.962891;16542.550781;16884.613281;16884.613281;36599436183
2022.11.16;128.990555;132.602234;127.087418;132.247360;132.247360;71164610;1251.808838;1264.486328;1192.987793;1215.602539;1215.602539;11939561598;16884.341797;16960.294922;16430.111328;16669.439453;16669.439453;33925512989
2022.11.17;132.240494;133.096481;130.469589;132.727921;132.727921;70045786;1215.848633;1224.965698;1189.152710;1200.808594;1200.808594;9723646871;16670.425781;16726.439453;16460.683594;16687.517578;16687.517578;27868914022
2022.11.18;132.773331;134.438644;131.139954;133.294037;133.294037;61416670;1200.802124;1226.737427;1200.802124;1212.300293;1212.300293;7979913378;16687.912109;16947.058594;16564.611328;16697.777344;16697.777344;26862218609
2022.11.19;133.262985;134.514923;132.029999;134.364105;134.364105;49939254;1212.215454;1227.837280;1200.475586;1218.426758;1218.426758;5978745776;16696.220703;16797.876953;16570.410156;16711.546875;16711.546875;16106223492
2022.11.20;134.367035;134.367859;129.120285;129.820129;129.820129;56089447;1218.436279;1224.077759;1137.933228;1142.466675;1142.466675;9651002684;16712.919922;16746.779297;16248.692383;16291.832031;16291.832031;21313378652
2022.11.21;129.811951;135.093674;126.430283;126.511673;126.511673;121851705;1142.395752;1142.395752;1084.857300;1108.353027;1108.353027;14080099208;16291.223633;16291.223633;15599.046875;15787.284180;15787.284180;37429485518
2022.11.22;126.424591;134.081100;125.825996;133.947510;133.947510;92739376;1107.895996;1136.442627;1081.138184;1135.173462;1135.173462;12040670755;15782.300781;16253.047852;15656.606445;16189.769531;16189.769531;30726828760
2022.11.23;133.943192;136.853851;133.153778;134.870087;134.870087;115892346;1135.421509;1184.997314;1130.022827;1183.199585;1183.199585;11242676044;16195.588867;16638.193359;16170.502930;16610.707031;16610.707031;32958875628
2022.11.24;134.904160;137.258469;133.407562;136.748245;136.748245;78831613;1183.345093;1211.627441;1180.379761;1203.983154;1203.983154;9706372376;16611.636719;16771.474609;16501.767578;16604.464844;16604.464844;26129037414
2022.11.25;136.720001;138.096222;133.932236;136.306183;136.306183;73471270;1203.799438;1203.799438;1174.823364;1198.925903;1198.925903;5483308196;16602.269531;16603.316406;16388.404297;16521.841797;16521.841797;18678255976
2022.11.26;136.314728;139.221130;135.719238;138.807449;138.807449;74418922;1198.790527;1227.038086;1198.097900;1205.897949;1205.897949;5074160558;16521.576172;16666.863281;16416.228516;16464.281250;16464.281250;18000008764
2022.11.27;138.810165;139.577759;136.267136;136.435349;136.435349;67537839;1205.905273;1220.349487;1195.039063;1195.126953;1195.126953;4486976868;16463.882813;16594.406250;16437.025391;16444.626953;16444.626953;20443898509
2022.11.28;136.436600;137.051651;132.961151;134.960403;134.960403;59130701;1194.960327;1198.737671;1156.062500;1170.086182;1170.086182;7275411870;16440.222656;16482.933594;16054.530273;16217.322266;16217.322266;27743025156
2022.11.29;134.963745;139.635406;134.316010;137.498825;137.498825;77659770;1169.874390;1222.164185;1163.477539;1216.901245;1216.901245;7639405818;16217.639648;16522.257813;16139.396484;16444.982422;16444.982422;23581685468
2022.11.30;137.492477;142.382767;137.445404;142.120529;142.120529;73586346;1216.928711;1302.038696;1215.497925;1295.688599;1295.688599;9836925304;16445.476563;17190.937500;16445.476563;17168.566406;17168.566406;29523576583
2022.12.01;142.107544;144.748047;141.460083;144.353073;144.353073;88989235;1295.769531;1295.999878;1267.708496;1276.273926;1276.273926;6857935276;17168.001953;17197.498047;16888.388672;16967.132813;16967.132813;22895392882
2022.12.02;144.323776;146.370499;143.222702;145.491821;145.491821;65583368;1276.328613;1294.303345;1269.243164;1294.303345;1294.303345;6213645709;16968.683594;17088.660156;16877.880859;17088.660156;17088.660156;19539705127
2022.12.03;145.499908;148.187134;143.796066;145.349030;145.349030;76654089;1294.456543;1299.840332;1241.431885;1243.334839;1243.334839;5672609405;17090.097656;17116.041016;16888.140625;16908.236328;16908.236328;16217776704
2022.12.04;145.350708;147.359909;142.355164;142.355164;142.355164;73736309;1243.219238;1281.492310;1242.911743;1280.256592;1280.256592;5174128454;16908.169922;17157.767578;16903.439453;17130.486328;17130.486328;16824520830
2022.12.05;142.342926;145.779465;141.620453;145.197891;145.197891;80729829;1279.998901;1302.237549;1252.472412;1259.676758;1259.676758;6120359523;17128.894531;17378.152344;16922.431641;16974.826172;16974.826172;22209086834
2022.12.06;145.147873;145.941437;142.145004;143.438232;143.438232;68786473;1259.854248;1271.923218;1247.629883;1271.653809;1271.653809;5089212680;16975.238281;17091.863281;16939.921875;17089.503906;17089.503906;19889922369
