date;open;high;low;close;adj_close;volume
2023-02-27;1640.763672;1662.575684;1615.387939;1634.326416;1634.326416;7239824677
2023-02-28;1634.502441;1644.435791;1602.428101;1605.895142;1605.895142;6323676957
2023-03-01;1606.040405;1663.433716;1601.548584;1663.433716;1663.433716;7701847224
2023-03-02;1663.549072;1672.051147;1622.599976;1647.319336;1647.319336;7080950926
2023-03-03;1647.557739;1648.475342;1552.451538;1569.167603;1569.167603;9922240199
2023-03-04;1569.278076;1575.637207;1551.736816;1566.923950;1566.923950;4389045367
2023-03-05;1567.179321;1584.208862;1559.954102;1564.468750;1564.468750;5020886238
2023-03-06;1564.383179;1579.456299;1557.363525;1567.398682;1567.398682;5245153345
2023-03-07;1567.424683;1579.162231;1543.127563;1561.933105;1561.933105;6854058349
2023-03-08;1561.977905;1568.175293;1534.088257;1534.088257;1534.088257;7130327525
2023-03-09;1534.031616;1544.108398;1423.264771;1438.660767;1438.660767;9457897583
2023-03-10;1438.760132;1438.760132;1378.525391;1429.158081;1429.158081;12665194936
2023-03-11;1429.100830;1484.136963;1428.723145;1482.616699;1482.616699;14917080154
2023-03-12;1482.431885;1607.152588;1461.610962;1590.292969;1590.292969;11480965122
2023-03-13;1590.831177;1699.911743;1572.074707;1680.308960;1680.308960;15711468959
2023-03-14;1680.295288;1779.917847;1665.902344;1703.507080;1703.507080;16159781303
2023-03-15;1705.189941;1721.079224;1616.630371;1656.180542;1656.180542;12715339905
2023-03-16;1656.332031;1693.139282;1639.261719;1677.215454;1677.215454;9364980166
2023-03-17;1677.296753;1799.343994;1667.131836;1792.485107;1792.485107;12467445117
2023-03-18;1793.592407;1840.357544;1751.262817;1761.659668;1761.659668;10317822213
2023-03-19;1762.963257;1843.844116;1762.963257;1785.576538;1785.576538;9170565472
2023-03-20;1785.416260;1807.725220;1728.103760;1735.321289;1735.321289;10978325507
2023-03-21;1735.617920;1836.288574;1725.007324;1806.760742;1806.760742;10758627746
2023-03-22;1804.957031;1821.458252;1717.765137;1737.717041;1737.717041;12484103560
2023-03-23;1737.140869;1853.888062;1732.524658;1816.405151;1816.405151;11012966854
2023-03-24;1815.819824;1819.935303;1730.349487;1752.044800;1752.044800;10913669383
2023-03-25;1751.469482;1762.674561;1716.651978;1743.764771;1743.764771;6614309912
2023-03-26;1743.842163;1797.880249;1741.182861;1775.676758;1775.676758;6990313307
2023-03-27;1775.481323;1781.379272;1690.516602;1715.460815;1715.460815;8585750760
2023-03-28;1715.327393;1791.110962;1702.564697;1772.785645;1772.785645;8346890042
2023-03-29;1772.899902;1825.600952;1772.899902;1793.001831;1793.001831;9136176952
2023-03-30;1793.345947;1827.280273;1766.248901;1792.737183;1792.737183;9724496987
2023-03-31;1793.620117;1844.677368;1783.142212;1822.022095;1822.022095;9149379763
2023-04-01;1821.680908;1839.599731;1816.984741;1824.684082;1824.684082;8373167104
